frame,0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility
52,0.4853583574295044,0.2037813365459442,-0.15397080779075623,0.9999409914016724,0.46963226795196533,0.1874660700559616,-0.1310793161392212,0.999891996383667,0.4684057831764221,0.18737748265266418,-0.13111284375190735,0.9998891949653625,0.4666389524936676,0.18739958107471466,-0.1312141865491867,0.9999094605445862,0.4629676938056946,0.18726523220539093,-0.20434285700321198,0.9999252557754517,0.45660296082496643,0.18711400032043457,-0.20430119335651398,0.999933123588562,0.4496234655380249,0.18713755905628204,-0.20434004068374634,0.9999438524246216,0.42811545729637146,0.1958799511194229,0.04408502206206322,0.9998589158058167,0.41191399097442627,0.19595862925052643,-0.28201672434806824,0.9999194741249084,0.4784885346889496,0.2213226854801178,-0.07378066331148148,0.9998539686203003,0.47001412510871887,0.22059470415115356,-0.16899660229682922,0.999883234500885,0.4350855052471161,0.2999267280101776,0.35661444067955017,0.9960026144981384,0.3964681029319763,0.27224645018577576,-0.46300020813941956,0.9997513890266418,0.6187968254089355,0.3357202112674713,0.504546582698822,0.2612758278846741,0.6454009413719177,0.28866657614707947,-0.6151580810546875,0.9938358068466187,0.8072023987770081,0.31899112462997437,0.3588656485080719,0.49380508065223694,0.8626105785369873,0.2778679132461548,-0.612586498260498,0.9852313995361328,0.8517833948135376,0.3117935061454773,0.36462733149528503,0.5013828873634338,0.922526478767395,0.2743702232837677,-0.7139042019844055,0.974894106388092,0.8616225123405457,0.30685263872146606,0.26589062809944153,0.516807496547699,0.913472056388855,0.27374011278152466,-0.6463643908500671,0.9696817398071289,0.8485365509986877,0.3089584410190582,0.31129005551338196,0.5297372341156006,0.8947156667709351,0.2778092622756958,-0.5889156460762024,0.952346920967102,0.3747306764125824,0.5399287343025208,0.24815796315670013,0.997217059135437,0.3499838411808014,0.5413641929626465,-0.2483285814523697,0.9991612434387207,0.36605921387672424,0.7179421782493591,0.3959607183933258,0.5568028688430786,0.362217515707016,0.7367280125617981,-0.1145642101764679,0.9934578537940979,0.3659926652908325,0.8740366697311401,0.6431937217712402,0.7775707244873047,0.37583044171333313,0.9291049838066101,0.026600785553455353,0.9940851330757141,0.3476833701133728,0.8948875069618225,0.6619243025779724,0.8083804845809937,0.34881657361984253,0.9613616466522217,0.026441331952810287,0.988603413105011,0.4934225082397461,0.8854507207870483,0.5519582033157349,0.8567445278167725,0.5283868908882141,0.9510162472724915,-0.18723730742931366,0.9863950610160828
53,0.4853825867176056,0.20394782721996307,-0.15795576572418213,0.9999366402626038,0.469672828912735,0.1876596361398697,-0.13390538096427917,0.9998819231987,0.46842777729034424,0.1875697374343872,-0.13394300639629364,0.9998785257339478,0.4666351079940796,0.18758445978164673,-0.13404853641986847,0.9999012351036072,0.46299150586128235,0.18746553361415863,-0.2066444754600525,0.9999184608459473,0.45661669969558716,0.18731655180454254,-0.20660829544067383,0.9999268651008606,0.4496801793575287,0.1873355656862259,-0.20665262639522552,0.9999386668205261,0.4281790852546692,0.19604288041591644,0.04438231140375137,0.9998461604118347,0.41249123215675354,0.1961161345243454,-0.2808090150356293,0.999915361404419,0.47851526737213135,0.2214692234992981,-0.07684984803199768,0.9998509287834167,0.4700556695461273,0.22071552276611328,-0.17141050100326538,0.9998809099197388,0.4358369708061218,0.29993805289268494,0.3562053442001343,0.9959871768951416,0.3969832956790924,0.27219158411026,-0.46276313066482544,0.999756932258606,0.6243391036987305,0.33371275663375854,0.5006178617477417,0.259829580783844,0.6474723219871521,0.2882564961910248,-0.6186360716819763,0.9937783479690552,0.8114248514175415,0.31806787848472595,0.3528520464897156,0.4931331276893616,0.865236759185791,0.27818402647972107,-0.6179666519165039,0.9850804209709167,0.8564051389694214,0.3101031184196472,0.3591863512992859,0.5022478103637695,0.924471914768219,0.2745281159877777,-0.7197772264480591,0.974826455116272,0.867672860622406,0.30476465821266174,0.26006707549095154,0.5176565647125244,0.9158403873443604,0.27363550662994385,-0.6516051888465881,0.9695484638214111,0.8539584875106812,0.30743831396102905,0.3050819933414459,0.5307435393333435,0.8978074789047241,0.2777097225189209,-0.5941377878189087,0.9520740509033203,0.37409326434135437,0.540055513381958,0.2480907291173935,0.9971882104873657,0.34977129101753235,0.5415247082710266,-0.24825751781463623,0.9991421103477478,0.3664626479148865,0.7179790139198303,0.3948252201080322,0.5535579919815063,0.36390095949172974,0.736993134021759,-0.11432595551013947,0.9932596683502197,0.3676954209804535,0.8740661144256592,0.6401958465576172,0.7781363129615784,0.37606576085090637,0.9293526411056519,0.02483060210943222,0.9939811825752258,0.3489657938480377,0.8950262069702148,0.6588387489318848,0.8096646070480347,0.34964707493782043,0.9614337086677551,0.024265792220830917,0.9885166883468628,0.49339795112609863,0.8852646350860596,0.5495387315750122,0.858004629611969,0.5283915996551514,0.950840175151825,-0.1881461888551712,0.9861819744110107
54,0.48550131916999817,0.20403340458869934,-0.1555330902338028,0.999932587146759,0.4696944057941437,0.18777091801166534,-0.13135293126106262,0.9998725652694702,0.4684564173221588,0.187687948346138,-0.13139504194259644,0.9998688697814941,0.4666520953178406,0.18771620094776154,-0.13151173293590546,0.9998937249183655,0.4630962610244751,0.1875918209552765,-0.20432578027248383,0.9999116063117981,0.45677658915519714,0.18745923042297363,-0.20428252220153809,0.999920666217804,0.4499191641807556,0.18749581277370453,-0.2043246477842331,0.9999333024024963,0.4282114803791046,0.19620633125305176,0.045819200575351715,0.999835729598999,0.4131543040275574,0.19631963968276978,-0.2799696922302246,0.9999111294746399,0.4785703718662262,0.2215965837240219,-0.07529719918966293,0.9998478293418884,0.4701840579509735,0.2208629995584488,-0.17023587226867676,0.999878466129303,0.43692702054977417,0.3001650869846344,0.3530493974685669,0.9959377646446228,0.3969680368900299,0.2723562717437744,-0.462514728307724,0.9997586011886597,0.6271538138389587,0.333490252494812,0.49589061737060547,0.25772273540496826,0.6474341750144958,0.2881301939487457,-0.6224703192710876,0.9936007261276245,0.8129075169563293,0.3182171583175659,0.3543139100074768,0.491184800863266,0.865054726600647,0.2782908082008362,-0.6229974627494812,0.9845649600028992,0.8602465391159058,0.3103473484516144,0.3611902594566345,0.5015730261802673,0.9248588681221008,0.2745659649372101,-0.7249263525009155,0.9742233753204346,0.8722496032714844,0.30496492981910706,0.262535035610199,0.5169935822486877,0.9167196750640869,0.2737920880317688,-0.6568955779075623,0.9687556624412537,0.8580318093299866,0.30763018131256104,0.30670613050460815,0.5301928520202637,0.8987150192260742,0.27785035967826843,-0.5993568301200867,0.9508602619171143,0.3736889362335205,0.5401609539985657,0.2477208822965622,0.9971568584442139,0.34941011667251587,0.5415527820587158,-0.2478729486465454,0.999118983745575,0.3686056137084961,0.7186828851699829,0.3901568055152893,0.5508104562759399,0.3658948540687561,0.7381725311279297,-0.11118151992559433,0.9930961728096008,0.36975163221359253,0.8743605017662048,0.6321452856063843,0.778255045413971,0.3761949837207794,0.9297310709953308,0.030809687450528145,0.9938470125198364,0.35070744156837463,0.8953682780265808,0.6502708792686462,0.810490071773529,0.350289911031723,0.961605966091156,0.030482780188322067,0.9883522391319275,0.4934372901916504,0.8853594660758972,0.5378869771957397,0.8586596250534058,0.5284530520439148,0.9509332180023193,-0.1818648874759674,0.9858845472335815
55,0.48553597927093506,0.20430022478103638,-0.15948936343193054,0.9999275207519531,0.46971750259399414,0.18802116811275482,-0.1350223273038864,0.9998619556427002,0.4684809148311615,0.1879240870475769,-0.1350681483745575,0.999857485294342,0.4666675925254822,0.18789201974868774,-0.1351872831583023,0.999884843826294,0.4631742238998413,0.18775245547294617,-0.2068423181772232,0.9999039769172668,0.4568916857242584,0.18755382299423218,-0.20679500699043274,0.9999133348464966,0.45008382201194763,0.18753023445606232,-0.20684002339839935,0.9999270439147949,0.428239643573761,0.19629724323749542,0.04391443729400635,0.999822199344635,0.41355717182159424,0.1964840590953827,-0.27894628047943115,0.9999053478240967,0.47859111428260803,0.22174745798110962,-0.07914382219314575,0.999842643737793,0.4702206552028656,0.220953568816185,-0.17266960442066193,0.9998744130134583,0.4373069107532501,0.30026867985725403,0.3470293879508972,0.9958836436271667,0.39699220657348633,0.2724975645542145,-0.46169862151145935,0.999758780002594,0.6289680600166321,0.3320087492465973,0.48920461535453796,0.2559514343738556,0.6472819447517395,0.2876313626766205,-0.6238527894020081,0.9934718012809753,0.8132150769233704,0.31842097640037537,0.3464137315750122,0.4910351037979126,0.8649866580963135,0.2785462439060211,-0.6241296529769897,0.984174907207489,0.8629566431045532,0.3106496334075928,0.35236433148384094,0.502619743347168,0.9259909391403198,0.2751690149307251,-0.7252825498580933,0.9737411737442017,0.8745291829109192,0.3052387237548828,0.25344374775886536,0.5180284976959229,0.9190599918365479,0.27399981021881104,-0.6584553122520447,0.9681243300437927,0.8599273562431335,0.30783891677856445,0.29865527153015137,0.5312303304672241,0.9008207321166992,0.27804145216941833,-0.6009294986724854,0.9499450922012329,0.3733302652835846,0.5402364730834961,0.24746376276016235,0.9970827102661133,0.34933024644851685,0.5416672825813293,-0.24761274456977844,0.9990836381912231,0.3700260519981384,0.7185056209564209,0.3876235783100128,0.5469455122947693,0.36748677492141724,0.7380290627479553,-0.11182639002799988,0.9928703904151917,0.37035202980041504,0.874381959438324,0.6262264847755432,0.7766228318214417,0.3764961063861847,0.9298282861709595,0.02702866494655609,0.9936650991439819,0.3508053421974182,0.8954024910926819,0.6437848806381226,0.8097841143608093,0.35078030824661255,0.961693286895752,0.026165347546339035,0.9881216883659363,0.4933328628540039,0.8854458928108215,0.5321566462516785,0.8580045700073242,0.5285504460334778,0.9509575366973877,-0.18842335045337677,0.9854913949966431
56,0.48556894063949585,0.20433098077774048,-0.1983444094657898,0.9999285936355591,0.4697403609752655,0.18807223439216614,-0.1702175885438919,0.9998640418052673,0.46848756074905396,0.18797476589679718,-0.1702519804239273,0.999859094619751,0.46666160225868225,0.18795126676559448,-0.17037834227085114,0.9998854994773865,0.4631848633289337,0.18781472742557526,-0.23563939332962036,0.9999052286148071,0.4568904638290405,0.1876201629638672,-0.2355680614709854,0.9999143481254578,0.4500780403614044,0.18760381639003754,-0.235576331615448,0.9999275803565979,0.4283083975315094,0.19633451104164124,0.024502962827682495,0.9998233318328857,0.4136238992214203,0.19657064974308014,-0.27911314368247986,0.9999074935913086,0.47860968112945557,0.22189687192440033,-0.1119464635848999,0.9998451471328735,0.4702431261539459,0.22107011079788208,-0.19678650796413422,0.9998764395713806,0.43696871399879456,0.30032095313072205,0.33909133076667786,0.9959312677383423,0.4018873870372772,0.27261701226234436,-0.4612461030483246,0.999763011932373,0.6325820088386536,0.33093273639678955,0.4734182357788086,0.2548195421695709,0.6490035057067871,0.28784629702568054,-0.6220332980155945,0.9933658838272095,0.8161566257476807,0.31805339455604553,0.327315092086792,0.49153953790664673,0.8717629909515381,0.2786259353160858,-0.6248111128807068,0.9839417934417725,0.8651614189147949,0.3106287121772766,0.33160924911499023,0.503904402256012,0.9301831126213074,0.27542993426322937,-0.7263434529304504,0.9734842777252197,0.8768087029457092,0.30540362000465393,0.23512853682041168,0.5190343260765076,0.9240220189094543,0.27402493357658386,-0.6598955988883972,0.9677881002426147,0.8631448745727539,0.3079330623149872,0.2803550362586975,0.5318905115127563,0.9063661098480225,0.2780989110469818,-0.6020306944847107,0.9494914412498474,0.36791640520095825,0.5407044291496277,0.2459312230348587,0.9970934391021729,0.34919485449790955,0.5420958995819092,-0.24611307680606842,0.9990711212158203,0.37074553966522217,0.7191547751426697,0.37369635701179504,0.543308436870575,0.36906394362449646,0.7382279634475708,-0.11010655015707016,0.9925724864006042,0.3706117272377014,0.8775734305381775,0.605363130569458,0.7746265530586243,0.37661588191986084,0.9302613735198975,0.0293636005371809,0.9933647513389587,0.35063445568084717,0.9013893008232117,0.6223784685134888,0.8096411228179932,0.3510327935218811,0.9618968963623047,0.029328729957342148,0.9878244400024414,0.49329882860183716,0.8874273896217346,0.5095046758651733,0.8562007546424866,0.528547465801239,0.9518610835075378,-0.1770397424697876,0.9848867654800415
57,0.48601189255714417,0.20487819612026215,-0.20444414019584656,0.9999307990074158,0.4700307250022888,0.18874463438987732,-0.1758880913257599,0.9998683333396912,0.46877190470695496,0.18867413699626923,-0.17591680586338043,0.9998630881309509,0.4669690430164337,0.18865802884101868,-0.17604604363441467,0.9998883008956909,0.46332982182502747,0.18852598965168,-0.2399841696023941,0.9999079704284668,0.456975519657135,0.18836063146591187,-0.23990881443023682,0.999916672706604,0.45012009143829346,0.18834397196769714,-0.23989936709403992,0.9999293088912964,0.42902734875679016,0.19713343679904938,0.020638473331928253,0.9998278021812439,0.41387251019477844,0.19724616408348083,-0.2761954963207245,0.9999107122421265,0.47908493876457214,0.222803995013237,-0.11747425049543381,0.9998500943183899,0.47058913111686707,0.22205249965190887,-0.20037776231765747,0.9998802542686462,0.43736791610717773,0.30179688334465027,0.3367525339126587,0.996016263961792,0.4051298201084137,0.27314549684524536,-0.4549983739852905,0.9997678995132446,0.633132815361023,0.33105942606925964,0.4757615327835083,0.25387170910835266,0.6493154168128967,0.2878968119621277,-0.6062563061714172,0.9932884573936462,0.815846860408783,0.3180859088897705,0.3343963027000427,0.49205470085144043,0.8718669414520264,0.278674453496933,-0.5946691632270813,0.9835596084594727,0.8652019500732422,0.3106839656829834,0.3399084806442261,0.5049076676368713,0.9302089810371399,0.2760150730609894,-0.6915406584739685,0.9729614853858948,0.8769176006317139,0.3054419755935669,0.244116872549057,0.5198715329170227,0.9243290424346924,0.27437824010849,-0.6258352994918823,0.9671324491500854,0.8629759550094604,0.30797815322875977,0.287940114736557,0.5324257016181946,0.9068530201911926,0.2782745957374573,-0.5716055035591125,0.9486224055290222,0.36300989985466003,0.5428988337516785,0.24332751333713531,0.9971628785133362,0.3480081558227539,0.5437503457069397,-0.24354904890060425,0.9990774393081665,0.371783047914505,0.7210090756416321,0.36721885204315186,0.5421542525291443,0.37116771936416626,0.7392469048500061,-0.10165241360664368,0.9923723340034485,0.37118834257125854,0.8802086114883423,0.5981298089027405,0.7746520042419434,0.37677299976348877,0.9310296177864075,0.041086595505476,0.9931715130805969,0.35058313608169556,0.9051026105880737,0.6153762340545654,0.8104466795921326,0.3513945937156677,0.9622440338134766,0.04220741242170334,0.9876489639282227,0.4931883215904236,0.8888525366783142,0.5036696195602417,0.8558487892150879,0.5285726189613342,0.9533290863037109,-0.1563505232334137,0.9845658540725708
58,0.4867299199104309,0.20887421071529388,-0.16609680652618408,0.9999301433563232,0.47040921449661255,0.19172845780849457,-0.1419595181941986,0.9998670220375061,0.46893927454948425,0.19175447523593903,-0.1419868916273117,0.9998617172241211,0.4670198857784271,0.19183921813964844,-0.142124205827713,0.9998871684074402,0.4644184410572052,0.19122444093227386,-0.21209686994552612,0.9999057650566101,0.4584411382675171,0.19092391431331635,-0.21199676394462585,0.9999145865440369,0.4518952965736389,0.19071002304553986,-0.21197746694087982,0.9999270439147949,0.4291090965270996,0.20036804676055908,0.038320183753967285,0.9998279213905334,0.41629457473754883,0.19939079880714417,-0.2735358476638794,0.9999101758003235,0.47929635643959045,0.2270272672176361,-0.08446145057678223,0.999852180480957,0.47144168615341187,0.2258843034505844,-0.1758175939321518,0.999881386756897,0.43748947978019714,0.3077874183654785,0.34198710322380066,0.9960810542106628,0.4073752164840698,0.27527594566345215,-0.45328158140182495,0.9997699856758118,0.6328332424163818,0.3329493999481201,0.4846208691596985,0.2531726658344269,0.6529038548469543,0.28798532485961914,-0.6065229177474976,0.9931970238685608,0.8152244091033936,0.32110705971717834,0.36608970165252686,0.4933612048625946,0.8730345964431763,0.27920424938201904,-0.5937801003456116,0.98331218957901,0.8640490174293518,0.313626766204834,0.37721505761146545,0.5060568451881409,0.9316797852516174,0.27662041783332825,-0.6930360794067383,0.97273850440979,0.8754414916038513,0.3089219629764557,0.2794221341609955,0.5209448933601379,0.9258327484130859,0.2751431167125702,-0.6237456798553467,0.9668116569519043,0.8613980412483215,0.3111207187175751,0.3199820816516876,0.5335386991500854,0.9079582691192627,0.2790873050689697,-0.5694344639778137,0.9480989575386047,0.36021798849105835,0.5473327040672302,0.2416820377111435,0.9972890615463257,0.3479101359844208,0.5473228096961975,-0.24190431833267212,0.9990949630737305,0.37180832028388977,0.7245215773582458,0.36825016140937805,0.5365290641784668,0.37254253029823303,0.7430289387702942,-0.08564490079879761,0.9919450879096985,0.3720302879810333,0.8863893151283264,0.6038104295730591,0.7714182734489441,0.3770119845867157,0.9318128228187561,0.08569761365652084,0.9926741123199463,0.3505746126174927,0.9139539003372192,0.6235638856887817,0.8098396062850952,0.35164913535118103,0.9627664089202881,0.09118205308914185,0.9871225953102112,0.49589627981185913,0.8946126103401184,0.5072337985038757,0.853029191493988,0.5295455455780029,0.9579726457595825,-0.1053248941898346,0.9836499691009521
59,0.48808053135871887,0.2140263468027115,-0.16908547282218933,0.9999307990074158,0.47095054388046265,0.19646622240543365,-0.1427663266658783,0.9998684525489807,0.46928951144218445,0.1965530812740326,-0.14279262721538544,0.9998635053634644,0.46726033091545105,0.19672955572605133,-0.1429351419210434,0.9998880624771118,0.4651658236980438,0.19594842195510864,-0.21490897238254547,0.999906063079834,0.459200382232666,0.19569800794124603,-0.21481385827064514,0.9999148845672607,0.452686071395874,0.19555117189884186,-0.21480464935302734,0.9999268054962158,0.4298454821109772,0.20546409487724304,0.03588840365409851,0.9998302459716797,0.41763216257095337,0.2045031487941742,-0.27158859372138977,0.9999113082885742,0.48067688941955566,0.23164762556552887,-0.08636056631803513,0.9998549818992615,0.4733516275882721,0.23044060170650482,-0.1791542023420334,0.999883234500885,0.43751540780067444,0.3115170896053314,0.34203583002090454,0.9961665868759155,0.4128671884536743,0.2795315086841583,-0.4506300687789917,0.999776303768158,0.6326457858085632,0.33587586879730225,0.48152726888656616,0.2539253234863281,0.6622673869132996,0.2881952226161957,-0.5972988605499268,0.9932420253753662,0.8143219947814941,0.32435211539268494,0.35473036766052246,0.4955587387084961,0.878420352935791,0.2802385091781616,-0.5855545401573181,0.9834346175193787,0.8636265397071838,0.3161483705043793,0.3669222593307495,0.5080332159996033,0.9347654581069946,0.2783104479312897,-0.6854851841926575,0.9729635119438171,0.8748449683189392,0.31093132495880127,0.2684689462184906,0.5226402282714844,0.9292355179786682,0.2767505347728729,-0.6140087842941284,0.967048704624176,0.8610338568687439,0.31312477588653564,0.3087707459926605,0.5349910259246826,0.9119763374328613,0.2802877426147461,-0.5605403780937195,0.9484782218933105,0.35102248191833496,0.5492749214172363,0.24142451584339142,0.9973724484443665,0.3416358232498169,0.5501588582992554,-0.24164965748786926,0.9991118311882019,0.37293002009391785,0.7267553210258484,0.3680807650089264,0.535409688949585,0.3738516867160797,0.7467832565307617,-0.08905361592769623,0.9919149875640869,0.37717363238334656,0.88646000623703,0.6065347790718079,0.771936297416687,0.3783140480518341,0.9326030611991882,0.06993889063596725,0.9926142692565918,0.35447996854782104,0.9130693674087524,0.6259259581565857,0.8111851215362549,0.35268011689186096,0.963713526725769,0.0730585977435112,0.9871252775192261,0.5005702972412109,0.8947429060935974,0.5108065605163574,0.8532370924949646,0.5310678482055664,0.9598497748374939,-0.1259920597076416,0.9835977554321289
60,0.4904395043849945,0.21687822043895721,-0.17198123037815094,0.9999303817749023,0.47263944149017334,0.20035117864608765,-0.14562633633613586,0.9998680353164673,0.47081518173217773,0.20056548714637756,-0.14565521478652954,0.999863862991333,0.4686880111694336,0.20085294544696808,-0.14579148590564728,0.9998881220817566,0.4668213725090027,0.19978590309619904,-0.21564580500125885,0.9999050498008728,0.46084749698638916,0.1996408849954605,-0.2155800759792328,0.9999141693115234,0.454239159822464,0.19957959651947021,-0.21558362245559692,0.9999257326126099,0.4320759177207947,0.20963025093078613,0.035431262105703354,0.9998320937156677,0.4190651774406433,0.20882457494735718,-0.2675710618495941,0.9999110698699951,0.48341208696365356,0.23449485003948212,-0.08920110017061234,0.9998564720153809,0.4762652814388275,0.23317976295948029,-0.17998383939266205,0.9998840689659119,0.43982386589050293,0.3202129006385803,0.33930546045303345,0.9961946606636047,0.41442108154296875,0.2854121923446655,-0.444654643535614,0.9997795224189758,0.63254314661026,0.34453296661376953,0.4740596413612366,0.25487473607063293,0.6678851842880249,0.29131078720092773,-0.583693265914917,0.993222177028656,0.8141603469848633,0.3290643095970154,0.35452088713645935,0.49346742033958435,0.8902486562728882,0.28352630138397217,-0.575904369354248,0.9832878112792969,0.8647499084472656,0.3186264932155609,0.36696135997772217,0.5053161978721619,0.9433785080909729,0.28106334805488586,-0.6740327477455139,0.9727720022201538,0.8769783973693848,0.3135910928249359,0.26893627643585205,0.5195276141166687,0.9385456442832947,0.27899831533432007,-0.5997028350830078,0.9667590260505676,0.8631561994552612,0.31599128246307373,0.30890899896621704,0.5319921374320984,0.9222742319107056,0.28248390555381775,-0.5498639941215515,0.9480039477348328,0.34542080760002136,0.5528165102005005,0.23819884657859802,0.9973993301391602,0.33111855387687683,0.5522887706756592,-0.23836778104305267,0.9991148710250854,0.37799087166786194,0.7263618111610413,0.3599170744419098,0.5336055755615234,0.3764773905277252,0.7467679977416992,-0.09098925441503525,0.9918481707572937,0.37980571389198303,0.8857141137123108,0.5954481363296509,0.7709140181541443,0.37948107719421387,0.9325007796287537,0.06245570629835129,0.9924789071083069,0.35765311121940613,0.9101821780204773,0.6143509745597839,0.811582624912262,0.3528776466846466,0.9639833569526672,0.06463013589382172,0.986981213092804,0.5020303726196289,0.8946935534477234,0.5039021372795105,0.8524572253227234,0.53171306848526,0.96136474609375,-0.13536453247070312,0.983433187007904
61,0.4923242926597595,0.22178708016872406,-0.14629727602005005,0.9999284148216248,0.4734843373298645,0.20587976276874542,-0.12301679700613022,0.9998642802238464,0.4712907671928406,0.2060798555612564,-0.1230739951133728,0.999861478805542,0.46892762184143066,0.20624347031116486,-0.12321023643016815,0.9998863935470581,0.4688244163990021,0.20535778999328613,-0.19737309217453003,0.999901533126831,0.4634052813053131,0.20522968471050262,-0.1973535418510437,0.9999111294746399,0.4575261175632477,0.20509284734725952,-0.19739025831222534,0.9999225735664368,0.4329575300216675,0.2155476063489914,0.04585283249616623,0.9998325705528259,0.423536092042923,0.21482571959495544,-0.2705861032009125,0.9999082088470459,0.4846222400665283,0.23938116431236267,-0.06875491887331009,0.9998549818992615,0.4788217842578888,0.23817697167396545,-0.165723979473114,0.999882698059082,0.44092604517936707,0.3265037536621094,0.33948850631713867,0.9961872696876526,0.4230620563030243,0.2941915690898895,-0.4460638761520386,0.9997782111167908,0.6347662210464478,0.34818050265312195,0.4762679934501648,0.2545241415500641,0.6738082766532898,0.29828959703445435,-0.5902304649353027,0.9931551218032837,0.8140475749969482,0.33281609416007996,0.35491612553596497,0.49156489968299866,0.903751790523529,0.28899091482162476,-0.5832215547561646,0.983199417591095,0.8655501008033752,0.3213984966278076,0.36977240443229675,0.5034627318382263,0.9509871006011963,0.2847488522529602,-0.6829710006713867,0.9727131724357605,0.8797972202301025,0.3167753219604492,0.2721492350101471,0.5174260139465332,0.9474262595176697,0.2819860875606537,-0.6084920763969421,0.9666388630867004,0.8660615682601929,0.31955698132514954,0.3097338378429413,0.5300087332725525,0.9324440956115723,0.286214679479599,-0.5572496652603149,0.9476609230041504,0.3424808979034424,0.5618060827255249,0.23894533514976501,0.9974666833877563,0.32559773325920105,0.5624483823776245,-0.23907501995563507,0.999130129814148,0.38454341888427734,0.7261689901351929,0.37863269448280334,0.5355640649795532,0.38100600242614746,0.7504245638847351,-0.08706220984458923,0.9919243454933167,0.38136181235313416,0.8844824433326721,0.6427775621414185,0.7729905843734741,0.37963855266571045,0.9328316450119019,0.07859592139720917,0.9925292730331421,0.3587516248226166,0.90532386302948,0.6654650568962097,0.8137500286102295,0.35270217061042786,0.9650970101356506,0.08249980211257935,0.9869796633720398,0.5022897124290466,0.8944803476333618,0.5671802759170532,0.8544685244560242,0.5317144989967346,0.9643802642822266,-0.11372062563896179,0.9836124181747437
62,0.49522268772125244,0.22989873588085175,-0.123687744140625,0.9999273419380188,0.4755108952522278,0.21416524052619934,-0.10016973316669464,0.9998623132705688,0.4730724096298218,0.21413488686084747,-0.10023880004882812,0.9998610019683838,0.47054752707481384,0.21404686570167542,-0.10036498308181763,0.999886155128479,0.47150400280952454,0.2138098031282425,-0.176052063703537,0.9998995065689087,0.4664209187030792,0.21351060271263123,-0.1760486364364624,0.9999094605445862,0.460979163646698,0.21316994726657867,-0.176107719540596,0.9999207854270935,0.43537968397140503,0.22375160455703735,0.06496306508779526,0.999834418296814,0.4279477000236511,0.22317111492156982,-0.2667117714881897,0.9999063611030579,0.48765814304351807,0.24662958085536957,-0.04750923439860344,0.999853789806366,0.482549786567688,0.24586524069309235,-0.14658024907112122,0.9998814463615417,0.4425182342529297,0.3319091796875,0.354709655046463,0.9962520003318787,0.4301359951496124,0.3032463490962982,-0.44581589102745056,0.9997813105583191,0.634711742401123,0.3562438488006592,0.4860886037349701,0.25837212800979614,0.6781802177429199,0.30945003032684326,-0.5798564553260803,0.9932323694229126,0.8120631575584412,0.3402712047100067,0.3578959107398987,0.4936651885509491,0.908744752407074,0.29565754532814026,-0.5605134963989258,0.9835649132728577,0.8653687238693237,0.3270469903945923,0.37418580055236816,0.5045613050460815,0.9533196091651917,0.28954124450683594,-0.6616653800010681,0.9732537269592285,0.879741370677948,0.32223251461982727,0.27813583612442017,0.5182586312294006,0.9491816163063049,0.2859228551387787,-0.5845833420753479,0.9672581553459167,0.8658018708229065,0.325501948595047,0.31332430243492126,0.5309540033340454,0.9351593255996704,0.2910797595977783,-0.5335772633552551,0.9484540820121765,0.33752188086509705,0.5655056238174438,0.24193638563156128,0.997545599937439,0.31491273641586304,0.567405641078949,-0.2419920265674591,0.9991498589515686,0.39821115136146545,0.7222862243652344,0.38490843772888184,0.5382357239723206,0.38909971714019775,0.7497431635856628,-0.08841755241155624,0.9920787811279297,0.38493117690086365,0.8808385729789734,0.6514638066291809,0.7742496132850647,0.3807281255722046,0.932163417339325,0.07171949744224548,0.992648184299469,0.36138293147087097,0.8984034061431885,0.6740329265594482,0.8146927356719971,0.35275861620903015,0.9657037258148193,0.0749581903219223,0.987080991268158,0.5071072578430176,0.8943315148353577,0.5777488350868225,0.85610431432724,0.5326681137084961,0.9642282724380493,-0.12150897830724716,0.9839394688606262
